index,origin,destination,depart_time,depart_weekday,duration,arrival_time,arrival_weekday,flight_no,airline_code,airline,economy_fare,business_fare,first_fare
923,LAX,SFO,15:20:00,1,1:19:00,16:39:00,1,DL3537,DL,Delta Airlines,99,,
924,LAX,SFO,12:45:00,2,1:24:00,14:09:00,2,DL1203,DL,Delta Airlines,99,154,
925,LAX,SFO,12:45:00,1,1:24:00,14:09:00,1,DL1203,DL,Delta Airlines,99,,
926,LAX,SFO,17:34:00,1,1:25:00,18:59:00,1,DL1224,DL,Delta Airlines,99,,
927,LAX,SFO,22:29:00,2,1:27:00,23:56:00,2,DL2330,DL,Delta Airlines,99,154,
928,LAX,SFO,22:29:00,0,1:27:00,23:56:00,0,DL2330,DL,Delta Airlines,99,,
929,LAX,SFO,22:29:00,1,1:27:00,23:56:00,1,DL2330,DL,Delta Airlines,99,,
930,LAX,SFO,8:20:00,1,1:34:00,9:54:00,1,DL1721,DL,Delta Airlines,99,,
931,LAX,SFO,22:55:00,4,1:21:00,0:16:00,5,AS3305,AS,Alaska Airlines,99,,206
932,LAX,SFO,14:05:00,1,1:27:00,15:32:00,1,UA1250,UA,United Airlines,104,180,
933,LAX,SFO,6:00:00,2,1:28:00,7:28:00,2,UA2032,UA,United Airlines,104,154,
934,LAX,SFO,8:05:00,2,1:25:00,9:30:00,2,AS307,AS,Alaska Airlines,110,,206
935,LAX,SFO,6:05:00,0,1:20:00,7:25:00,0,AS3342,AS,Alaska Airlines,110,,206
936,LAX,SFO,22:55:00,0,1:21:00,0:16:00,1,AS3305,AS,Alaska Airlines,110,,206
937,LAX,SFO,8:05:00,0,1:25:00,9:30:00,0,AS307,AS,Alaska Airlines,110,,
938,LAX,SFO,8:05:00,1,1:25:00,9:30:00,1,AS307,AS,Alaska Airlines,111,,206
939,LAX,MAD,17:55:00,6,20:20:00,14:15:00,0,AA8568,AA,American Airlines,2445,,
940,LAX,MAD,17:55:00,6,20:20:00,14:15:00,0,IB6170,IB,Iberia Airways,2468,,
941,LAX,MAD,17:55:00,6,20:20:00,14:15:00,0,AY5652,AY,Finnair,2491,,
942,LAX,MAD,17:55:00,6,20:20:00,14:15:00,0,BA4266,BA,British Airways,2557,,
943,LAX,MAD,17:55:00,5,20:20:00,14:15:00,6,AA8568,AA,American Airlines,2589,,
944,LAX,MAD,17:55:00,5,20:20:00,14:15:00,6,BA4266,BA,British Airways,2612,,
945,LAX,MAD,17:55:00,5,20:20:00,14:15:00,6,IB6170,IB,Iberia Airways,2612,,
946,LAX,MAD,17:55:00,5,20:20:00,14:15:00,6,AY5652,AY,Finnair,2642,,
947,LAX,MAD,17:55:00,4,20:20:00,14:15:00,5,IB6170,IB,Iberia Airways,2652,,10715
948,LAX,MAD,17:55:00,1,20:20:00,14:15:00,2,AA8568,AA,American Airlines,2813,,
949,LAX,MAD,17:55:00,3,20:20:00,14:15:00,4,AY5652,AY,Finnair,2820,,
950,LAX,MAD,17:55:00,1,20:20:00,14:15:00,2,BA4266,BA,British Airways,2837,,11422
951,LAX,MAD,17:55:00,1,20:20:00,14:15:00,2,IB6170,IB,Iberia Airways,2837,,8066
952,LAX,MAD,17:55:00,3,20:20:00,14:15:00,4,AY5652,AY,Finnair,2916,,
953,LAX,MAD,17:55:00,3,20:20:00,14:15:00,4,AA8568,AA,American Airlines,2918,,
954,LAX,MAD,17:55:00,1,20:20:00,14:15:00,2,AY5652,AY,Finnair,2921,,
955,LAX,MAD,17:55:00,3,20:20:00,14:15:00,4,BA4266,BA,British Airways,2943,,11422
956,LAX,MAD,17:55:00,3,20:20:00,14:15:00,4,IB6170,IB,Iberia Airways,2943,,
957,LAX,MAD,17:55:00,4,20:20:00,14:15:00,5,BA4266,BA,British Airways,3436,,11422
958,LAX,MAD,17:55:00,4,20:20:00,14:15:00,5,AA8568,AA,American Airlines,3631,,11374
959,LAX,MAD,17:55:00,4,20:20:00,14:15:00,5,AY5652,AY,Finnair,3697,,
960,LAX,LAS,12:41:00,6,1:17:00,13:58:00,6,NK562,NK,Spirit Airlines,34,,
961,LAX,LAS,16:24:00,6,1:19:00,17:43:00,6,NK875,NK,Spirit Airlines,34,,
962,LAX,LAS,20:45:00,6,1:20:00,22:05:00,6,NK648,NK,Spirit Airlines,36,,
963,LAX,LAS,14:03:00,6,1:18:00,15:21:00,6,NK1720,NK,Spirit Airlines,47,,
964,LAX,LAS,14:03:00,2,1:18:00,15:21:00,2,NK1720,NK,Spirit Airlines,47,,
965,LAX,LAS,16:24:00,1,1:19:00,17:43:00,1,NK875,NK,Spirit Airlines,47,,
966,LAX,LAS,19:59:00,1,1:20:00,21:19:00,1,NK648,NK,Spirit Airlines,47,,
967,LAX,LAS,20:45:00,3,1:20:00,22:05:00,3,NK648,NK,Spirit Airlines,47,,
968,LAX,LAS,20:30:00,5,1:13:00,21:43:00,5,DL2562,DL,Delta Airlines,52,97,
969,LAX,LAS,16:42:00,6,1:17:00,17:59:00,6,UA1464,UA,United Airlines,58,128,
970,LAX,LAS,16:50:00,6,1:11:00,18:01:00,6,B61080,B6,Jetblue Airways,58,,
971,LAX,LAS,16:50:00,5,1:11:00,18:01:00,5,B61080,B6,Jetblue Airways,58,,
972,LAX,LAS,8:40:00,5,1:14:00,9:54:00,5,B6880,B6,Jetblue Airways,58,,
973,LAX,LAS,8:40:00,6,1:14:00,9:54:00,6,B6880,B6,Jetblue Airways,58,,
974,LAX,LAS,17:59:00,5,1:13:00,19:12:00,5,DL967,DL,Delta Airlines,58,97,
975,LAX,LAS,14:55:00,6,1:14:00,16:09:00,6,AS3322,AS,Alaska Airlines,58,,1044
976,LAX,LAS,10:00:00,6,1:15:00,11:15:00,6,AS3362,AS,Alaska Airlines,58,,206
977,LAX,LAS,22:36:00,6,1:20:00,23:56:00,6,UA5315,UA,United Airlines,60,128,
978,LAX,LAS,20:30:00,6,1:13:00,21:43:00,6,DL2562,DL,Delta Airlines,60,,
979,LAX,LAS,22:25:00,6,1:15:00,23:40:00,6,AS3338,AS,Alaska Airlines,61,,206
980,LAX,LAS,17:05:00,6,1:17:00,18:22:00,6,AS541,AS,Alaska Airlines,61,,206
981,LAX,LAS,12:41:00,1,1:17:00,13:58:00,1,NK562,NK,Spirit Airlines,68,,
982,LAX,LAS,14:03:00,1,1:18:00,15:21:00,1,NK1720,NK,Spirit Airlines,68,,
983,LAX,LAS,14:03:00,4,1:18:00,15:21:00,4,NK1720,NK,Spirit Airlines,68,,
984,LAX,LAS,16:24:00,3,1:19:00,17:43:00,3,NK875,NK,Spirit Airlines,68,,
985,LAX,BCN,19:55:00,5,20:45:00,16:40:00,6,VY9794,VY,Vueling Airlines,1024,,
986,LAX,BCN,19:55:00,3,20:45:00,16:40:00,4,VY9794,VY,Vueling Airlines,1070,,
987,LAX,BCN,19:55:00,5,20:45:00,16:40:00,6,IB2624,IB,Iberia Airways,1224,,
988,LAX,BCN,19:55:00,2,20:45:00,16:40:00,3,VY9794,VY,Vueling Airlines,1267,2200,
989,LAX,BCN,19:55:00,0,20:45:00,16:40:00,1,VY9794,VY,Vueling Airlines,1267,1389,
990,LAX,BCN,19:55:00,3,20:45:00,16:40:00,4,IB2624,IB,Iberia Airways,1380,2798,
991,LAX,BCN,19:55:00,2,20:45:00,16:40:00,3,IB2624,IB,Iberia Airways,1481,2514,
992,LAX,BCN,19:55:00,0,20:45:00,16:40:00,1,IB2624,IB,Iberia Airways,1629,,
993,LAX,BCN,19:55:00,2,20:45:00,16:40:00,3,IB2624,IB,Iberia Airways,1632,2514,
994,LAX,BCN,19:55:00,5,20:45:00,16:40:00,6,AA8601,AA,American Airlines,3179,,
995,LAX,BCN,19:55:00,3,20:45:00,16:40:00,4,AA8601,AA,American Airlines,3179,,
996,LAX,BCN,19:55:00,0,20:45:00,16:40:00,1,AA8601,AA,American Airlines,3189,3983,
997,LAX,BCN,19:55:00,2,20:45:00,16:40:00,3,AA8601,AA,American Airlines,3189,3983,
998,LAX,YYZ,22:30:00,6,7:51:00,6:21:00,0,UA8324,UA,United Airlines,481,,
999,LAX,YYZ,22:30:00,6,7:51:00,6:21:00,0,AC794,AC,Air Canada,481,816,3607
1000,LAX,YYZ,11:35:00,5,7:35:00,19:10:00,5,AC790,AC,Air Canada,499,1957,2460
1001,LAX,YYZ,13:20:00,5,7:44:00,21:04:00,5,AC792,AC,Air Canada,499,,1954
1002,LAX,YYZ,13:20:00,5,7:44:00,21:04:00,5,UA8322,UA,United Airlines,499,,
1003,LAX,YYZ,15:20:00,5,7:44:00,23:04:00,5,UA8015,UA,United Airlines,499,,
1004,LAX,YYZ,13:20:00,6,7:44:00,21:04:00,6,AC792,AC,Air Canada,499,,3566
1005,LAX,YYZ,13:20:00,4,7:44:00,21:04:00,4,AC792,AC,Air Canada,499,,2110
1006,LAX,YYZ,15:20:00,5,7:44:00,23:04:00,5,AC788,AC,Air Canada,499,,2666
1007,LAX,YYZ,7:30:00,6,7:45:00,15:15:00,6,UA8320,UA,United Airlines,499,,
1008,LAX,YYZ,7:30:00,5,7:45:00,15:15:00,5,AC786,AC,Air Canada,499,,3000
1009,LAX,YYZ,7:30:00,6,7:45:00,15:15:00,6,AC786,AC,Air Canada,499,,3215
1010,LAX,YYZ,22:30:00,5,7:51:00,6:21:00,6,UA8324,UA,United Airlines,499,,2508
1011,LAX,YYZ,22:30:00,5,7:51:00,6:21:00,6,AC794,AC,Air Canada,499,1547,2026
1012,LAX,YYZ,11:35:00,5,7:35:00,19:10:00,5,UA8328,UA,United Airlines,545,,
1013,LAX,YYZ,13:20:00,6,7:44:00,21:04:00,6,UA8322,UA,United Airlines,545,,
1014,LAX,YYZ,13:20:00,4,7:44:00,21:04:00,4,UA8322,UA,United Airlines,545,,
1015,LAX,YYZ,7:30:00,5,7:45:00,15:15:00,5,UA8320,UA,United Airlines,545,,
1016,LAX,YYZ,11:40:00,0,7:50:00,19:30:00,0,WS1101,WS,WestJet,559,1585,
1017,LAX,YYZ,11:35:00,0,7:35:00,19:10:00,0,AC790,AC,Air Canada,601,1234,
1018,LAX,YYZ,11:35:00,2,7:35:00,19:10:00,2,UA8328,UA,United Airlines,601,,
1019,LAX,YYZ,11:35:00,2,7:35:00,19:10:00,2,AC790,AC,Air Canada,601,,2360
1020,LAX,YYZ,11:35:00,6,7:35:00,19:10:00,6,AC790,AC,Air Canada,601,2171,
1021,LAX,YYZ,13:20:00,1,7:44:00,21:04:00,1,UA8322,UA,United Airlines,601,,
1022,LAX,YYZ,13:20:00,0,7:44:00,21:04:00,0,AC792,AC,Air Canada,601,,
1023,ORD,ATL,17:15:00,1,3:10:00,20:25:00,1,NK635,NK,Spirit Airlines,146,,
1024,ORD,ATL,17:15:00,3,3:10:00,20:25:00,3,NK635,NK,Spirit Airlines,178,,
1025,ORD,ATL,17:15:00,2,3:10:00,20:25:00,2,NK635,NK,Spirit Airlines,178,,
1026,ORD,ATL,5:30:00,6,2:50:00,8:20:00,6,DL2825,DL,Delta Airlines,197,250,
1027,ORD,ATL,5:30:00,5,2:50:00,8:20:00,5,DL2825,DL,Delta Airlines,197,250,
1028,ORD,ATL,7:30:00,5,2:53:00,10:23:00,5,DL326,DL,Delta Airlines,197,,
1029,ORD,ATL,15:50:00,5,3:06:00,18:56:00,5,DL739,DL,Delta Airlines,197,,
1030,ORD,ATL,17:15:00,5,2:54:00,20:09:00,5,AA2779,AA,American Airlines,198,,
1031,ORD,ATL,14:59:00,5,3:00:00,17:59:00,5,AA4159,AA,American Airlines,198,,
1032,ORD,ATL,10:36:00,2,3:03:00,13:39:00,2,UA2224,UA,United Airlines,206,277,
1033,ORD,ATL,13:30:00,2,3:05:00,16:35:00,2,UA2662,UA,United Airlines,206,277,
1034,ORD,ATL,5:30:00,1,2:50:00,8:20:00,1,DL2825,DL,Delta Airlines,206,240,
1035,ORD,ATL,5:30:00,2,2:50:00,8:20:00,2,DL2825,DL,Delta Airlines,206,240,
1036,ORD,ATL,17:15:00,2,2:54:00,20:09:00,2,AA2779,AA,American Airlines,206,,
1037,ORD,ATL,14:59:00,1,3:00:00,17:59:00,1,AA4159,AA,American Airlines,206,,
1038,ORD,ATL,10:21:00,2,3:06:00,13:27:00,2,AA3264,AA,American Airlines,206,,
1039,ORD,ATL,17:15:00,4,3:10:00,20:25:00,4,NK635,NK,Spirit Airlines,211,,
1040,ORD,ATL,17:15:00,4,2:54:00,20:09:00,4,AA2779,AA,American Airlines,218,,
1041,ORD,ATL,14:59:00,0,3:00:00,17:59:00,0,AA4159,AA,American Airlines,218,,
1042,ORD,ATL,14:59:00,3,3:00:00,17:59:00,3,AA4159,AA,American Airlines,218,,
1043,ORD,ATL,14:59:00,2,3:00:00,17:59:00,2,AA4159,AA,American Airlines,218,,
1044,ORD,ATL,8:40:00,2,3:06:00,11:46:00,2,AA4549,AA,American Airlines,218,,
1045,ORD,ATL,18:07:00,5,3:26:00,21:33:00,5,UA5336,UA,United Airlines,221,326,
1046,ORD,ATL,10:36:00,1,3:03:00,13:39:00,1,UA2224,UA,United Airlines,223,326,
1047,ORD,ATL,8:52:00,4,3:07:00,11:59:00,4,UA5534,UA,United Airlines,223,326,
1048,ORD,DXB,20:45:00,6,22:25:00,19:10:00,0,EK236,EK,Emirates,873,,7570
1049,ORD,DXB,20:45:00,3,22:25:00,19:10:00,4,EK236,EK,Emirates,886,,10579
1050,ORD,DXB,20:45:00,1,22:25:00,19:10:00,2,EK236,EK,Emirates,886,,5169
1051,ORD,DXB,20:45:00,2,22:25:00,19:10:00,3,EK236,EK,Emirates,886,,10579
1052,ORD,DXB,20:45:00,0,22:25:00,19:10:00,1,EK236,EK,Emirates,889,,7570
1053,ORD,DXB,20:45:00,5,22:25:00,19:10:00,6,EK236,EK,Emirates,889,,7899
1054,ORD,DXB,20:45:00,4,22:25:00,19:10:00,5,EK236,EK,Emirates,1027,,10579
1055,ORD,LAX,19:05:00,5,2:26:00,21:31:00,5,NK644,NK,Spirit Airlines,199,,
1056,ORD,LAX,21:59:00,5,2:26:00,0:25:00,6,NK1024,NK,Spirit Airlines,199,,
1057,ORD,LAX,19:05:00,6,2:26:00,21:31:00,6,NK644,NK,Spirit Airlines,277,,
1058,ORD,LAX,19:05:00,0,2:26:00,21:31:00,0,NK644,NK,Spirit Airlines,277,,
1059,ORD,LAX,19:05:00,2,2:26:00,21:31:00,2,NK644,NK,Spirit Airlines,277,,
1060,ORD,LAX,19:05:00,3,2:26:00,21:31:00,3,NK644,NK,Spirit Airlines,277,,
1061,ORD,LAX,19:05:00,4,2:26:00,21:31:00,4,NK644,NK,Spirit Airlines,277,,
1062,ORD,LAX,21:59:00,4,2:26:00,0:25:00,5,NK1024,NK,Spirit Airlines,277,,
1063,ORD,LAX,21:59:00,3,2:26:00,0:25:00,4,NK1024,NK,Spirit Airlines,277,,
1064,ORD,LAX,21:59:00,0,2:26:00,0:25:00,1,NK1024,NK,Spirit Airlines,277,,
1065,ORD,LAX,8:00:00,3,2:26:00,10:26:00,3,NK1359,NK,Spirit Airlines,277,,
1066,ORD,LAX,21:59:00,2,2:26:00,0:25:00,3,NK1024,NK,Spirit Airlines,277,,
1067,ORD,LAX,21:59:00,1,2:26:00,0:25:00,2,NK1024,NK,Spirit Airlines,277,,
1068,ORD,LAX,8:00:00,0,2:26:00,10:26:00,0,NK1359,NK,Spirit Airlines,322,,
1069,ORD,LAX,19:05:00,1,2:26:00,21:31:00,1,NK644,NK,Spirit Airlines,322,,
1070,ORD,LAX,8:00:00,4,2:26:00,10:26:00,4,NK1359,NK,Spirit Airlines,322,,
1071,ORD,LAX,8:00:00,6,2:26:00,10:26:00,6,NK1359,NK,Spirit Airlines,322,,
1072,ORD,LAX,8:00:00,2,2:26:00,10:26:00,2,NK1359,NK,Spirit Airlines,322,,
1073,ORD,LAX,8:00:00,5,2:26:00,10:26:00,5,NK1359,NK,Spirit Airlines,322,,
1074,ORD,LAX,8:00:00,1,2:26:00,10:26:00,1,NK1359,NK,Spirit Airlines,322,,
1075,ORD,LAX,8:49:00,4,2:23:00,11:12:00,4,UA2242,UA,United Airlines,348,447,
1076,ORD,LAX,12:55:00,4,2:24:00,15:19:00,4,UA2406,UA,United Airlines,348,447,
1077,ORD,LAX,10:39:00,4,2:26:00,13:05:00,4,UA490,UA,United Airlines,348,447,
1078,ORD,LAX,21:32:00,5,2:27:00,23:59:00,5,UA1963,UA,United Airlines,348,447,
1079,ORD,LAX,21:32:00,4,2:27:00,23:59:00,4,UA1963,UA,United Airlines,348,447,
1080,ORD,LHR,8:30:00,2,13:40:00,22:10:00,2,AY5752,AY,Finnair,862,,4889
1081,ORD,LHR,8:30:00,3,13:40:00,22:10:00,3,AY5752,AY,Finnair,863,,4889
1082,ORD,LHR,21:15:00,5,13:45:00,11:00:00,6,AY5536,AY,Finnair,863,3295,
1083,ORD,LHR,17:05:00,5,13:45:00,6:50:00,6,AY5534,AY,Finnair,863,,
1084,ORD,LHR,17:05:00,6,13:45:00,6:50:00,0,AY5534,AY,Finnair,863,3295,5012
1085,ORD,LHR,21:15:00,4,13:50:00,11:05:00,5,AY5748,AY,Finnair,863,,
1086,ORD,LHR,17:00:00,2,13:50:00,6:50:00,3,AY5760,AY,Finnair,863,,
1087,ORD,LHR,17:00:00,3,13:50:00,6:50:00,4,AY5760,AY,Finnair,863,,4889
1088,ORD,LHR,19:05:00,3,13:55:00,9:00:00,4,AY5788,AY,Finnair,863,,
1089,ORD,LHR,19:05:00,0,13:55:00,9:00:00,1,AY5788,AY,Finnair,863,,5029
1090,ORD,LHR,17:05:00,5,13:45:00,6:50:00,6,IB7450,IB,Iberia Airways,880,,5031
1091,ORD,LHR,17:05:00,4,13:45:00,6:50:00,5,AY5534,AY,Finnair,995,,
1092,ORD,LHR,17:05:00,3,13:45:00,6:50:00,4,AY5534,AY,Finnair,999,,
1093,ORD,LHR,21:05:00,0,14:15:00,11:20:00,1,UA938,UA,United Airlines,1028,,
1094,ORD,LHR,16:30:00,6,14:15:00,6:45:00,0,UA958,UA,United Airlines,1028,,
1095,ORD,LHR,18:15:00,0,14:15:00,8:30:00,1,UA931,UA,United Airlines,1028,2091,
1096,ORD,LHR,18:45:00,6,14:15:00,9:00:00,0,UA931,UA,United Airlines,1028,,
1097,ORD,LHR,16:30:00,0,14:15:00,6:45:00,1,UA958,UA,United Airlines,1028,,
1098,ORD,LHR,21:15:00,3,13:50:00,11:05:00,4,AY5748,AY,Finnair,1227,,
1099,ORD,CDG,18:25:00,6,15:05:00,9:30:00,0,UA987,UA,United Airlines,1358,2282,7856
1100,ORD,CDG,18:20:00,5,15:05:00,9:25:00,6,IB4616,IB,Iberia Airways,1445,,
1101,ORD,CDG,18:25:00,5,15:05:00,9:30:00,6,LH9335,LH,Lufthansa,1591,,9889
1102,ORD,CDG,18:20:00,2,15:05:00,9:25:00,3,IB4616,IB,Iberia Airways,1611,,7681
1103,ORD,CDG,18:20:00,0,15:05:00,9:25:00,1,IB4616,IB,Iberia Airways,1621,2806,6486
1104,ORD,CDG,18:20:00,1,15:05:00,9:25:00,2,IB4616,IB,Iberia Airways,1643,,
1105,ORD,CDG,17:45:00,0,15:00:00,8:45:00,1,DL8417,DL,Delta Airlines,1660,2984,7496
1106,ORD,CDG,18:20:00,3,15:05:00,9:25:00,4,IB4616,IB,Iberia Airways,1663,,
1107,ORD,CDG,17:45:00,6,15:00:00,8:45:00,0,DL8417,DL,Delta Airlines,1665,3027,7608
1108,ORD,CDG,18:25:00,6,15:05:00,9:30:00,0,UA987,UA,United Airlines,1670,2282,7856
1109,ORD,CDG,18:25:00,6,15:05:00,9:30:00,0,LH9335,LH,Lufthansa,1671,2282,
1110,ORD,CDG,17:45:00,6,15:00:00,8:45:00,0,AF153,AF,Air France,1682,3264,7594
1111,ORD,CDG,18:25:00,6,15:05:00,9:30:00,0,SN9107,SN,Brussels Airlines,1693,,
1112,ORD,CDG,17:45:00,4,15:00:00,8:45:00,5,DL8417,DL,Delta Airlines,1719,3253,
1113,ORD,CDG,17:45:00,5,15:00:00,8:45:00,6,DL8417,DL,Delta Airlines,1719,,
1114,ORD,CDG,18:25:00,5,15:05:00,9:30:00,6,UA987,UA,United Airlines,1724,,6797
1115,ORD,CDG,18:25:00,4,15:05:00,9:30:00,5,UA987,UA,United Airlines,1724,2406,
1116,ORD,CDG,18:25:00,5,15:05:00,9:30:00,6,LH9335,LH,Lufthansa,1725,,9889
1117,ORD,CDG,17:45:00,4,15:00:00,8:45:00,5,AF153,AF,Air France,1735,3277,9460
1118,ORD,CDG,17:45:00,5,15:00:00,8:45:00,6,AF153,AF,Air France,1735,3277,7594
1119,ORD,CDG,18:25:00,3,15:05:00,9:30:00,4,LH9335,LH,Lufthansa,1738,,
1120,ORD,CDG,18:25:00,5,15:05:00,9:30:00,6,SN9107,SN,Brussels Airlines,1746,,
1121,ORD,CDG,18:20:00,6,15:05:00,9:25:00,0,AA150,AA,American Airlines,1801,,
1122,ORD,CDG,18:20:00,6,15:05:00,9:25:00,0,BA1602,BA,British Airways,1811,,
1123,ORD,CDG,18:20:00,6,15:05:00,9:25:00,0,AY5776,AY,Finnair,1831,,
1124,ORD,AMS,16:05:00,1,14:45:00,6:50:00,2,DL9602,DL,Delta Airlines,838,,7578
1125,ORD,AMS,18:05:00,0,15:15:00,9:20:00,1,UA909,UA,United Airlines,838,,6358
1126,ORD,AMS,16:05:00,6,14:45:00,6:50:00,0,DL9602,DL,Delta Airlines,838,,7099
1127,ORD,AMS,16:05:00,0,14:45:00,6:50:00,1,DL9602,DL,Delta Airlines,838,,
1128,ORD,AMS,16:05:00,2,14:45:00,6:50:00,3,DL9602,DL,Delta Airlines,838,,6693
1129,ORD,AMS,18:05:00,5,15:15:00,9:20:00,6,UA909,UA,United Airlines,841,2406,
1130,ORD,AMS,18:05:00,4,15:15:00,9:20:00,5,UA909,UA,United Airlines,841,2406,
1131,ORD,AMS,16:05:00,4,14:45:00,6:50:00,5,DL9602,DL,Delta Airlines,843,,
1132,ORD,AMS,16:05:00,5,14:45:00,6:50:00,6,DL9602,DL,Delta Airlines,847,,
1133,ORD,AMS,18:05:00,3,15:15:00,9:20:00,4,LH9155,LH,Lufthansa,1011,1334,6210
1134,ORD,AMS,16:05:00,0,14:45:00,6:50:00,1,DL9602,DL,Delta Airlines,1065,,
1135,ORD,AMS,16:05:00,2,14:45:00,6:50:00,3,DL9602,DL,Delta Airlines,1065,,6693
1136,ORD,AMS,18:05:00,0,15:15:00,9:20:00,1,UA909,UA,United Airlines,1065,,6358
1137,ORD,AMS,18:05:00,6,15:15:00,9:20:00,0,UA909,UA,United Airlines,1065,,6699
1138,ORD,AMS,18:05:00,2,15:15:00,9:20:00,3,UA909,UA,United Airlines,1068,,
1139,ORD,AMS,18:05:00,1,15:15:00,9:20:00,2,UA909,UA,United Airlines,1068,,7578
1140,ORD,AMS,16:05:00,1,14:45:00,6:50:00,2,DL9602,DL,Delta Airlines,1068,,7578
1141,ORD,AMS,16:05:00,6,14:45:00,6:50:00,0,DL9602,DL,Delta Airlines,1069,,7099
1142,ORD,AMS,18:05:00,5,15:15:00,9:20:00,6,UA909,UA,United Airlines,1074,2406,
1143,ORD,AMS,18:05:00,4,15:15:00,9:20:00,5,UA909,UA,United Airlines,1074,2406,
1144,ORD,AMS,16:05:00,4,14:45:00,6:50:00,5,DL9602,DL,Delta Airlines,1077,,
1145,ORD,AMS,16:05:00,5,14:45:00,6:50:00,6,DL9602,DL,Delta Airlines,1077,,
1146,ORD,AMS,18:05:00,3,15:15:00,9:20:00,4,UA909,UA,United Airlines,1078,1334,7496
1147,ORD,AMS,16:05:00,0,14:45:00,6:50:00,1,KL612,KL,KLM,1127,,7113
1148,ORD,AMS,16:05:00,1,14:45:00,6:50:00,2,KL612,KL,KLM,1127,,7113
1149,ORD,DFW,20:20:00,2,2:34:00,22:54:00,2,NK1858,NK,Spirit Airlines,145,,
1150,ORD,DFW,20:20:00,4,2:34:00,22:54:00,4,NK1858,NK,Spirit Airlines,145,,
1151,ORD,DFW,20:20:00,5,2:34:00,22:54:00,5,NK1858,NK,Spirit Airlines,145,,
1152,ORD,DFW,20:20:00,6,2:34:00,22:54:00,6,NK1858,NK,Spirit Airlines,184,,
1153,ORD,DFW,20:20:00,3,2:34:00,22:54:00,3,NK1858,NK,Spirit Airlines,184,,
1154,ORD,DFW,20:20:00,1,2:34:00,22:54:00,1,NK1858,NK,Spirit Airlines,184,,
1155,ORD,DFW,20:20:00,0,2:34:00,22:54:00,0,NK1858,NK,Spirit Airlines,225,,
1156,ORD,DFW,7:11:00,5,2:24:00,9:35:00,5,UA2052,UA,United Airlines,236,319,
1157,ORD,DFW,7:11:00,4,2:24:00,9:35:00,4,UA2052,UA,United Airlines,236,316,
1158,ORD,DFW,7:11:00,6,2:24:00,9:35:00,6,UA2052,UA,United Airlines,236,316,
1159,ORD,DFW,19:57:00,4,2:32:00,22:29:00,4,UA2230,UA,United Airlines,236,316,
1160,ORD,DFW,19:57:00,5,2:32:00,22:29:00,5,UA2230,UA,United Airlines,236,319,
1161,ORD,DFW,12:47:00,5,2:32:00,15:19:00,5,UA2211,UA,United Airlines,236,319,
1162,ORD,DFW,12:47:00,4,2:32:00,15:19:00,4,UA2211,UA,United Airlines,236,316,
1163,ORD,DFW,10:30:00,5,2:19:00,12:49:00,5,AA2322,AA,American Airlines,236,,
1164,ORD,DFW,18:47:00,4,2:21:00,21:08:00,4,AA1559,AA,American Airlines,236,,
1165,ORD,DFW,7:10:00,5,2:22:00,9:32:00,5,AA615,AA,American Airlines,236,,
1166,ORD,DFW,13:31:00,5,2:24:00,15:55:00,5,AA2839,AA,American Airlines,236,,
1167,ORD,DFW,20:20:00,5,2:17:00,22:37:00,5,AA1463,AA,American Airlines,237,,
1168,ORD,DFW,5:00:00,4,2:21:00,7:21:00,4,AA328,AA,American Airlines,237,,
1169,ORD,DFW,18:47:00,5,2:21:00,21:08:00,5,AA1559,AA,American Airlines,237,,
1170,ORD,DFW,5:00:00,5,2:21:00,7:21:00,5,AA328,AA,American Airlines,237,,
1171,ORD,DFW,5:00:00,6,2:21:00,7:21:00,6,AA328,AA,American Airlines,237,,
1172,ORD,DFW,7:10:00,4,2:22:00,9:32:00,4,AA615,AA,American Airlines,237,,
1173,ORD,DFW,8:37:00,5,2:24:00,11:01:00,5,AA2392,AA,American Airlines,237,,
1174,ORD,FRA,16:00:00,2,15:20:00,7:20:00,3,LH431,LH,Lufthansa,1156,2981,6905
1175,ORD,FRA,22:30:00,0,15:40:00,14:10:00,1,LH433,LH,Lufthansa,1156,2954,7510
1176,ORD,FRA,22:30:00,2,15:40:00,14:10:00,3,LH433,LH,Lufthansa,1156,2981,
1177,ORD,FRA,22:30:00,3,15:40:00,14:10:00,4,LH433,LH,Lufthansa,1156,,
1178,ORD,FRA,22:30:00,4,15:40:00,14:10:00,5,LH433,LH,Lufthansa,1161,2406,6985
1179,ORD,FRA,16:00:00,6,15:20:00,7:20:00,0,LH431,LH,Lufthansa,1168,2670,6905
1180,ORD,FRA,22:30:00,5,15:40:00,14:10:00,6,LH433,LH,Lufthansa,1179,2390,6905
1181,ORD,FRA,22:30:00,6,15:40:00,14:10:00,0,LH433,LH,Lufthansa,1231,2670,6645
1182,ORD,FRA,18:20:00,6,15:25:00,9:45:00,0,LH9151,LH,Lufthansa,1328,,
1183,ORD,FRA,16:00:00,1,15:20:00,7:20:00,2,LH431,LH,Lufthansa,1376,2347,6482
1184,ORD,FRA,18:20:00,5,15:25:00,9:45:00,6,LH9151,LH,Lufthansa,1420,,
1185,ORD,FRA,16:00:00,0,15:20:00,7:20:00,1,UA8837,UA,United Airlines,1445,,
1186,ORD,FRA,18:20:00,0,15:25:00,9:45:00,1,UA907,UA,United Airlines,1445,,
